Date,  Galaxy,Planet_ID,Country,Disaster,Death_Count
23-10-2017,Milky Way,101,UK,Earthquake,0
24-12-2017,Milky Way,67,Japan,Volcano,12
19-12-2017,Milky Way,259,China,Landslide,0
25-06-2018,Milky Way,266,Indonesia,Flood,0
07-02-2019,Milky Way,1,Mongolia,Earthquake,164
30-05-2017,Milky Way,105,Japan,Volcano,5
14-05-2018,Milky Way,264,New Zealand,Landslide,0
04-12-2018,Milky Way,121,Bangladesh,Flood,9
12-05-2017,Sombrero,,Pakistan,,0
17-04-2017,Milky Way,64,Bangladesh,Flood,15
30-08-2017,Milky Way,217,Singapore,Earthquake,0
02-05-2018,Milky Way,76,Spain,Flood,12
05-08-2017,Milky Way,19,North Korea,Volcano,0
11-05-2017,Milky Way,8,Mongolia,Earthquake,34
18-06-2018,Milky Way,248,North Korea,Volcano,19
03-07-2019,Milky Way,34,Japan,Volcano,352
31-07-2017,Milky Way,65,India,Earthquake,138
21-04-2019,Milky Way,120,Malaysia,Earthquake,5
04-06-2018,Milky Way,66,France,Flood,0
28-10-2018,Milky Way,29,Mongolia,Earthquake,14
19-09-2018,Milky Way,255,India,Earthquake,23
01-06-2017,Milky Way,16,Indonesia,Flood,0
27-01-2019,Milky Way,17,France,Flood,3
16-05-2017,Milky Way,1,Mongolia,Earthquake,132
15-11-2017,Milky Way,260,Spain,Flood,0
10-07-2017,Milky Way,105,Japan,Volcano,9
12-10-2018,Milky Way,135,North Korea,Volcano,308
07-10-2018,Sombrero,,Spain,,710
12-02-2019,Sombrero,,Mongolia,,1246
18-12-2017,Milky Way,7,Mongolia,Earthquake,38
04-09-2018,Milky Way,78,North Korea,Volcano,27
21-08-2017,Sombrero,,North Korea,,264
07-08-2017,Milky Way,72,New Zealand,Landslide,16
09-11-2017,Milky Way,14,UK,Earthquake,0
10-08-2017,Milky Way,13,Spain,Flood,13
15-06-2019,Milky Way,249,North Korea,Volcano,9
25-06-2019,Sombrero,,Mongolia,,2087
31-08-2018,Milky Way,63,Pakistan,Flood,57
15-12-2018,Milky Way,79,Germany,Earthquake,7
01-03-2018,Milky Way,1,Mongolia,Earthquake,2
09-04-2018,Sombrero,,India,,1158
07-04-2017,Milky Way,15,New Zealand,Landslide,8
16-06-2018,Milky Way,270,UK,Earthquake,0
05-03-2019,Milky Way,48,Australia,Flood,66
05-11-2018,Milky Way,14,UK,Earthquake,347
11-04-2017,Sombrero,,Bangladesh,,598
25-01-2018,Milky Way,20,Australia,Flood,34
11-08-2017,Milky Way,270,UK,Earthquake,0
09-09-2018,Milky Way,68,Japan,Volcano,0
01-07-2017,Milky Way,48,Australia,Flood,29
21-09-2018,Milky Way,147,South Korea,BushFIre,64
15-07-2017,Sombrero,,Bangladesh,,1954
20-05-2019,Milky Way,77,North Korea,Volcano,26
28-05-2019,Milky Way,74,North Korea,Volcano,31
27-03-2018,Milky Way,263,France,Flood,0
26-04-2019,Milky Way,260,Spain,Flood,4
20-06-2019,Milky Way,137,North Korea,Volcano,88
22-04-2019,Milky Way,63,Pakistan,Flood,24
30-09-2017,Milky Way,18,North Korea,Volcano,534
01-08-2018,Milky Way,263,France,Flood,0
24-06-2018,Milky Way,63,Pakistan,Flood,19
20-02-2019,Sombrero,,UK,,477
27-06-2018,Milky Way,17,France,Flood,20
19-11-2018,Milky Way,42,Mongolia,Earthquake,46
08-03-2018,Milky Way,63,Pakistan,Flood,24
04-04-2019,Milky Way,105,Japan,Volcano,22
12-08-2017,Milky Way,79,Germany,Earthquake,6
11-05-2018,Sombrero,,South Korea,,893
18-04-2017,Milky Way,61,Japan,Volcano,21
23-05-2018,Milky Way,104,Pakistan,Flood,26
15-08-2018,Sombrero,,India,,498
20-08-2018,Milky Way,202,Germany,Earthquake,27
24-10-2018,Sombrero,,New Zealand,,0
27-01-2018,Milky Way,82,Russia,Flood,9
05-04-2019,Milky Way,100,UK,Earthquake,16
10-06-2017,Milky Way,19,North Korea,Volcano,106
07-05-2017,Milky Way,62,New Zealand,Landslide,1
30-04-2018,Milky Way,84,USA,BushFIre,0
03-10-2018,Milky Way,77,North Korea,Volcano,14
04-04-2018,Sombrero,,North Korea,,184
25-05-2017,Milky Way,65,India,Earthquake,22
31-03-2018,Milky Way,101,UK,Earthquake,0
16-01-2018,Milky Way,63,Pakistan,Flood,29
27-11-2017,Milky Way,100,UK,Earthquake,0
17-03-2018,Milky Way,34,Japan,Volcano,197
05-04-2017,Milky Way,72,New Zealand,Landslide,17
03-06-2017,Milky Way,73,New Zealand,Landslide,1
05-11-2017,Milky Way,251,Malaysia,Earthquake,0
26-11-2018,Sombrero,,UK,,611
14-08-2017,Milky Way,68,Japan,Volcano,14
07-12-2017,Sombrero,,Malaysia,,0
11-02-2019,Milky Way,67,Japan,Volcano,156
12-04-2019,Milky Way,207,Japan,Volcano,14
23-04-2018,Sombrero,,UK,,420
27-02-2018,Sombrero,,South Korea,,77
24-10-2018,Milky Way,111,France,Flood,4
27-08-2017,Milky Way,103,Singapore,Earthquake,9
27-01-2019,Milky Way,159,Singapore,Earthquake,14
18-10-2017,Milky Way,5,Bangladesh,Flood,190
09-06-2017,Milky Way,76,Spain,Flood,5
12-10-2017,Milky Way,251,Malaysia,Earthquake,35
10-04-2019,Sombrero,,North Korea,,182
18-09-2017,Milky Way,19,North Korea,Volcano,167
03-12-2017,Milky Way,34,Japan,Volcano,5
21-12-2017,Milky Way,84,USA,BushFIre,0
30-09-2017,Milky Way,65,India,Earthquake,233
18-05-2019,Milky Way,66,France,Flood,13
18-11-2018,Milky Way,72,New Zealand,Landslide,5
06-02-2018,Milky Way,207,Japan,Volcano,7
24-06-2018,Milky Way,74,North Korea,Volcano,5
21-10-2017,Milky Way,202,Germany,Earthquake,9
12-11-2017,Milky Way,11,Mongolia,Earthquake,3
22-02-2019,Milky Way,255,India,Earthquake,29
24-11-2018,Milky Way,255,India,Earthquake,11
03-03-2018,Milky Way,62,New Zealand,Landslide,0
02-06-2019,Sombrero,,South Korea,,109
08-09-2017,Milky Way,15,New Zealand,Landslide,10
08-09-2017,Milky Way,21,North Korea,Volcano,25
17-08-2018,Milky Way,34,Japan,Volcano,80
03-01-2018,Milky Way,9,Mongolia,Earthquake,0
10-10-2017,Milky Way,263,France,Flood,0
01-04-2017,Milky Way,14,UK,Earthquake,0
13-01-2018,Milky Way,261,China,Landslide,0
11-06-2017,Sombrero,,India,,0
11-04-2019,Sombrero,,Australia,,951
22-01-2018,Milky Way,7,Mongolia,Earthquake,44
17-06-2018,Milky Way,76,Spain,Flood,0
21-04-2019,Milky Way,207,Japan,Volcano,0
04-06-2019,Sombrero,,Mongolia,,244
02-10-2018,Sombrero,,China,,0
26-09-2017,Milky Way,121,Bangladesh,Flood,0
12-02-2018,Sombrero,,USA,,526
26-09-2017,Milky Way,217,Singapore,Earthquake,0
28-03-2018,Milky Way,72,New Zealand,Landslide,17
14-07-2019,Sombrero,,Russia,,223
25-12-2018,Milky Way,267,France,Flood,0
08-01-2019,Milky Way,69,Spain,Flood,12
03-02-2019,Milky Way,9,Mongolia,Earthquake,32
30-08-2017,Milky Way,1,Mongolia,Earthquake,207
24-05-2019,Milky Way,3,Canada,Landslide,250
10-04-2019,Milky Way,66,France,Flood,21
26-03-2018,Milky Way,136,Spain,Flood,106
27-09-2018,Milky Way,19,North Korea,Volcano,82
31-08-2017,Milky Way,251,Malaysia,Earthquake,161
22-08-2018,Milky Way,7,Mongolia,Earthquake,15
07-11-2018,Milky Way,62,New Zealand,Landslide,135
07-05-2018,Milky Way,76,Spain,Flood,11
13-12-2017,Milky Way,34,Japan,Volcano,170
25-09-2018,Milky Way,258,China,Landslide,2
18-09-2018,Milky Way,70,North Korea,Volcano,34
28-08-2018,Milky Way,257,Japan,Volcano,10
26-08-2017,Milky Way,159,Singapore,Earthquake,0
16-11-2017,Milky Way,269,UK,Earthquake,0
12-11-2018,Sombrero,,Russia,,820
23-04-2018,Milky Way,101,UK,Earthquake,0
25-03-2019,Sombrero,,Malaysia,,291
19-08-2017,Milky Way,207,Japan,Volcano,0
20-12-2018,Milky Way,11,Mongolia,Earthquake,40
26-09-2017,Milky Way,103,Singapore,Earthquake,63
30-10-2018,Sombrero,,China,,0
29-01-2018,Milky Way,18,North Korea,Volcano,91
10-07-2017,Milky Way,10,Mongolia,Earthquake,52
23-08-2017,Milky Way,8,Mongolia,Earthquake,45
01-11-2017,Milky Way,263,France,Flood,0
21-06-2019,Milky Way,1,Mongolia,Earthquake,168
09-06-2017,Sombrero,,Australia,,937
16-09-2017,Milky Way,10,Mongolia,Earthquake,97
25-01-2019,Sombrero,,India,,1891
27-06-2018,Milky Way,21,North Korea,Volcano,55
22-06-2018,Milky Way,270,UK,Earthquake,0
04-04-2019,Milky Way,65,India,Earthquake,58
04-08-2017,Milky Way,135,North Korea,Volcano,0
14-01-2018,Milky Way,77,North Korea,Volcano,3
04-06-2019,Milky Way,29,Mongolia,Earthquake,33
07-08-2018,Milky Way,254,India,Earthquake,11
31-05-2017,Milky Way,21,North Korea,Volcano,104
14-04-2019,Sombrero,,Russia,,274
31-10-2017,Milky Way,73,New Zealand,Landslide,105
21-06-2018,Milky Way,270,UK,Earthquake,0
09-03-2019,Milky Way,43,Spain,Flood,10
31-07-2018,Sombrero,,China,,0
11-02-2018,Milky Way,267,France,Flood,0
29-04-2019,Milky Way,100,UK,Earthquake,0
14-02-2018,Milky Way,3,Canada,Landslide,171
21-01-2018,Milky Way,69,Spain,Flood,0
24-02-2018,Sombrero,,Pakistan,,0
01-07-2019,Milky Way,64,Bangladesh,Flood,38
27-02-2019,Milky Way,111,France,Flood,3
16-06-2017,Milky Way,217,Singapore,Earthquake,0
20-01-2018,Milky Way,266,Indonesia,Flood,0
06-05-2019,Milky Way,257,Japan,Volcano,22
19-10-2018,Milky Way,266,Indonesia,Flood,0
22-10-2017,Milky Way,19,North Korea,Volcano,39
29-05-2018,Milky Way,117,North Korea,Volcano,3
01-11-2018,Milky Way,250,Japan,Volcano,0
05-03-2018,Milky Way,76,Spain,Flood,15
30-04-2017,Milky Way,267,France,Flood,0
04-04-2017,Sombrero,,North Korea,,0
20-06-2017,Milky Way,105,Japan,Volcano,11
07-10-2017,Milky Way,105,Japan,Volcano,3
18-06-2017,Milky Way,84,USA,BushFIre,0
15-01-2019,Milky Way,15,New Zealand,Landslide,52
19-11-2017,Milky Way,137,North Korea,Volcano,39
22-05-2019,Milky Way,262,UK,Earthquake,0
29-07-2018,Milky Way,257,Japan,Volcano,2
06-09-2017,Sombrero,,Pakistan,,0
16-03-2018,Milky Way,10,Mongolia,Earthquake,64
04-12-2017,Sombrero,,Bangladesh,,744
01-09-2018,Milky Way,258,China,Landslide,0
17-05-2018,Milky Way,36,India,Earthquake,86
22-02-2019,Sombrero,,USA,,573
28-12-2018,Sombrero,,Singapore,,1481
26-11-2017,Sombrero,,Spain,,3573
05-03-2018,Milky Way,207,Japan,Volcano,8
26-08-2017,Milky Way,63,Pakistan,Flood,15
17-03-2019,Milky Way,85,North Korea,Volcano,3
21-11-2018,Milky Way,64,Bangladesh,Flood,23
03-08-2018,Milky Way,103,Singapore,Earthquake,50
19-05-2019,Milky Way,68,Japan,Volcano,0
19-11-2017,Sombrero,,Singapore,,165
26-04-2019,Milky Way,266,Indonesia,Flood,0
22-07-2017,Sombrero,,Malaysia,,0
08-05-2019,Milky Way,73,New Zealand,Landslide,26
13-04-2018,Milky Way,105,Japan,Volcano,22
07-12-2018,Milky Way,78,North Korea,Volcano,32
08-06-2017,Milky Way,255,India,Earthquake,0
13-01-2019,Sombrero,,India,,486
09-01-2019,Milky Way,121,Bangladesh,Flood,12
28-10-2017,Milky Way,268,UK,Earthquake,0
05-04-2018,Milky Way,1,Mongolia,Earthquake,0
26-08-2017,Milky Way,3,Canada,Landslide,40
20-12-2017,Milky Way,9,Mongolia,Earthquake,25
17-11-2018,Sombrero,,Malaysia,,366
29-04-2019,Milky Way,34,Japan,Volcano,142
23-12-2018,Milky Way,259,China,Landslide,3
26-08-2018,Milky Way,42,Mongolia,Earthquake,11
06-12-2017,Milky Way,1,Mongolia,Earthquake,127
26-03-2018,Milky Way,137,North Korea,Volcano,33
28-06-2019,Milky Way,120,Malaysia,Earthquake,38
01-08-2018,Milky Way,78,North Korea,Volcano,27
28-09-2018,Milky Way,137,North Korea,Volcano,34
24-02-2018,Sombrero,,Russia,,2214
14-09-2018,Milky Way,159,Singapore,Earthquake,68
25-11-2018,Milky Way,101,UK,Earthquake,7
03-04-2019,Milky Way,266,Indonesia,Flood,0
21-11-2018,Milky Way,1,Mongolia,Earthquake,155
11-06-2017,Milky Way,265,France,Flood,0
19-10-2018,Milky Way,101,UK,Earthquake,9
21-12-2018,Milky Way,79,Germany,Earthquake,31
13-07-2018,Milky Way,217,Singapore,Earthquake,0
01-08-2017,Milky Way,254,India,Earthquake,0
30-09-2018,Milky Way,62,New Zealand,Landslide,10
21-07-2019,Sombrero,,South Korea,,456
08-10-2017,Milky Way,79,Germany,Earthquake,4
03-08-2018,Sombrero,,Malaysia,,183
28-11-2017,Milky Way,64,Bangladesh,Flood,11
29-10-2018,Milky Way,18,North Korea,Volcano,98
06-03-2019,Milky Way,269,UK,Earthquake,0
01-11-2017,Milky Way,74,North Korea,Volcano,13
09-11-2017,Milky Way,10,Mongolia,Earthquake,40
02-12-2018,Sombrero,,Malaysia,,22
18-04-2017,Milky Way,135,North Korea,Volcano,155
27-02-2018,Milky Way,267,France,Flood,0
03-05-2018,Milky Way,72,New Zealand,Landslide,16
11-10-2018,Milky Way,74,North Korea,Volcano,106
27-05-2018,Milky Way,68,Japan,Volcano,0
28-10-2018,Milky Way,13,Spain,Flood,29
24-08-2017,Milky Way,65,India,Earthquake,26
13-08-2018,Milky Way,137,North Korea,Volcano,58
27-02-2019,Milky Way,251,Malaysia,Earthquake,56
28-04-2017,Milky Way,135,North Korea,Volcano,165
10-05-2019,Sombrero,,South Korea,,445
13-11-2017,Milky Way,137,North Korea,Volcano,17
20-04-2018,Milky Way,64,Bangladesh,Flood,17
26-12-2017,Milky Way,34,Japan,Volcano,121
31-10-2018,Milky Way,11,Mongolia,Earthquake,110
08-05-2019,Milky Way,66,France,Flood,10
31-03-2018,Milky Way,18,North Korea,Volcano,520
03-11-2018,Milky Way,16,Indonesia,Flood,333
05-08-2017,Milky Way,117,North Korea,Volcano,0
28-05-2018,Milky Way,69,Spain,Flood,9
17-05-2019,Sombrero,,South Korea,,1532
30-07-2018,Milky Way,76,Spain,Flood,15
04-07-2019,Milky Way,135,North Korea,Volcano,85
10-02-2019,Milky Way,29,Mongolia,Earthquake,12
13-04-2017,Milky Way,258,China,Landslide,0
24-05-2017,Milky Way,104,Pakistan,Flood,16
17-08-2017,Milky Way,64,Bangladesh,Flood,16
08-09-2018,Milky Way,111,France,Flood,1
21-02-2019,Milky Way,250,Japan,Volcano,21
07-04-2019,Milky Way,68,Japan,Volcano,2
26-10-2017,Milky Way,9,Mongolia,Earthquake,39
25-06-2019,Milky Way,207,Japan,Volcano,12
07-02-2019,Milky Way,21,North Korea,Volcano,40
14-01-2018,Milky Way,14,UK,Earthquake,0
13-05-2018,Milky Way,16,Indonesia,Flood,17
02-07-2018,Milky Way,101,UK,Earthquake,4
08-11-2017,Milky Way,264,New Zealand,Landslide,0
28-04-2017,Milky Way,3,Canada,Landslide,84
16-10-2017,Milky Way,20,Australia,Flood,75
21-04-2019,Milky Way,7,Mongolia,Earthquake,10
31-01-2019,Milky Way,105,Japan,Volcano,66
07-04-2017,Milky Way,74,North Korea,Volcano,24
09-12-2017,Milky Way,8,Mongolia,Earthquake,32
02-12-2018,Milky Way,3,Canada,Landslide,163
23-04-2017,Milky Way,257,Japan,Volcano,0
13-05-2019,Sombrero,,Mongolia,,2651
05-10-2017,Milky Way,259,China,Landslide,0
05-04-2017,Milky Way,16,Indonesia,Flood,85
17-04-2019,Milky Way,62,New Zealand,Landslide,16
05-05-2017,Milky Way,82,Russia,Flood,20
15-06-2017,Sombrero,,USA,,195
27-06-2017,Milky Way,9,Mongolia,Earthquake,22
25-10-2017,Milky Way,61,Japan,Volcano,156
08-02-2018,Milky Way,35,Spain,Flood,6
05-10-2018,Milky Way,147,South Korea,BushFIre,38
21-06-2019,Milky Way,72,New Zealand,Landslide,12
12-06-2017,Milky Way,260,Spain,Flood,0
08-12-2018,Milky Way,117,North Korea,Volcano,5
18-05-2018,Milky Way,264,New Zealand,Landslide,0
14-09-2018,Milky Way,248,North Korea,Volcano,24
25-03-2019,Milky Way,15,New Zealand,Landslide,91
20-02-2018,Milky Way,101,UK,Earthquake,0
26-12-2017,Milky Way,254,India,Earthquake,1
16-09-2018,Milky Way,74,North Korea,Volcano,23
26-09-2018,Milky Way,257,Japan,Volcano,5
02-07-2019,Sombrero,,China,,0
24-04-2019,Sombrero,,North Korea,,424
22-03-2018,Milky Way,202,Germany,Earthquake,25
20-06-2018,Milky Way,271,China,Landslide,0
11-04-2018,Milky Way,100,UK,Earthquake,0
10-07-2017,Milky Way,147,South Korea,BushFIre,34
15-11-2017,Milky Way,255,India,Earthquake,4
17-08-2017,Sombrero,,New Zealand,,0
09-04-2019,Milky Way,17,France,Flood,10
04-05-2019,Milky Way,269,UK,Earthquake,0
23-09-2018,Milky Way,10,Mongolia,Earthquake,30
05-02-2018,Milky Way,82,Russia,Flood,13
18-08-2018,Milky Way,265,France,Flood,0
20-01-2018,Sombrero,,Australia,,3965
07-06-2018,Milky Way,20,Australia,Flood,42
01-11-2017,Milky Way,15,New Zealand,Landslide,2
04-11-2018,Milky Way,65,India,Earthquake,30
09-08-2017,Milky Way,16,Indonesia,Flood,67
07-09-2017,Milky Way,73,New Zealand,Landslide,2
03-11-2018,Milky Way,42,Mongolia,Earthquake,26
28-06-2018,Sombrero,,USA,,491
18-04-2019,Milky Way,259,China,Landslide,6
08-06-2017,Milky Way,82,Russia,Flood,2
19-12-2018,Milky Way,62,New Zealand,Landslide,16
18-09-2018,Milky Way,8,Mongolia,Earthquake,34
10-09-2017,Sombrero,,Australia,,1652
30-12-2017,Milky Way,17,France,Flood,19
21-04-2019,Milky Way,101,UK,Earthquake,10
17-08-2018,Milky Way,117,North Korea,Volcano,8
21-08-2017,Sombrero,,China,,0
22-08-2017,Milky Way,254,India,Earthquake,0
11-08-2018,Milky Way,270,UK,Earthquake,0
06-12-2018,Milky Way,17,France,Flood,8
10-09-2017,Milky Way,104,Pakistan,Flood,12
22-06-2019,Sombrero,,Pakistan,,462
02-06-2019,Milky Way,259,China,Landslide,5
05-05-2018,Milky Way,202,Germany,Earthquake,12
02-04-2018,Sombrero,,Mongolia,,131
30-10-2018,Milky Way,36,India,Earthquake,133
01-05-2017,Milky Way,78,North Korea,Volcano,14
24-11-2017,Sombrero,,China,,0
30-01-2018,Milky Way,73,New Zealand,Landslide,14
02-10-2018,Milky Way,64,Bangladesh,Flood,0
20-07-2018,Milky Way,5,Bangladesh,Flood,174
15-03-2018,Milky Way,79,Germany,Earthquake,27
13-05-2017,Milky Way,202,Germany,Earthquake,0
09-03-2019,Milky Way,61,Japan,Volcano,72
29-08-2018,Milky Way,135,North Korea,Volcano,178
29-08-2018,Milky Way,165,Australia,Earthquake,10
05-03-2018,Sombrero,,China,,0
19-07-2017,Milky Way,120,Malaysia,Earthquake,0
24-01-2018,Milky Way,103,Singapore,Earthquake,35
15-01-2018,Milky Way,257,Japan,Volcano,0
30-03-2018,Milky Way,77,North Korea,Volcano,22
08-12-2018,Sombrero,,India,,387
16-12-2017,Milky Way,248,North Korea,Volcano,17
30-04-2017,Sombrero,,China,,0
08-01-2018,Milky Way,79,Germany,Earthquake,0
19-04-2017,Milky Way,69,Spain,Flood,0
17-05-2018,Milky Way,261,China,Landslide,0
07-04-2019,Milky Way,21,North Korea,Volcano,10
17-04-2017,Milky Way,250,Japan,Volcano,0
17-03-2019,Sombrero,,Russia,,247
02-06-2019,Milky Way,117,North Korea,Volcano,6
19-12-2017,Milky Way,269,UK,Earthquake,0
13-10-2018,Sombrero,,Spain,,10136
26-02-2018,Milky Way,42,Mongolia,Earthquake,41
27-08-2017,Sombrero,,North Korea,,147
29-12-2017,Milky Way,100,UK,Earthquake,0
28-02-2018,Milky Way,262,UK,Earthquake,0
16-09-2018,Milky Way,63,Pakistan,Flood,45
23-07-2017,Milky Way,258,China,Landslide,0
14-11-2018,Milky Way,258,China,Landslide,15
28-04-2017,Milky Way,250,Japan,Volcano,0
07-03-2018,Milky Way,14,UK,Earthquake,0
04-06-2017,Milky Way,258,China,Landslide,0
15-08-2018,Milky Way,271,China,Landslide,0
30-06-2017,Milky Way,85,North Korea,Volcano,117
14-07-2018,Sombrero,,Singapore,,2777
04-11-2018,Milky Way,67,Japan,Volcano,425
23-12-2017,Milky Way,70,North Korea,Volcano,12
01-12-2018,Milky Way,15,New Zealand,Landslide,12
18-02-2019,Milky Way,10,Mongolia,Earthquake,64
10-09-2017,Milky Way,100,UK,Earthquake,0
11-08-2018,Milky Way,79,Germany,Earthquake,2
30-09-2018,Milky Way,207,Japan,Volcano,12
18-03-2018,Milky Way,254,India,Earthquake,0
07-08-2018,Milky Way,11,Mongolia,Earthquake,44
29-06-2019,Milky Way,265,France,Flood,0
26-01-2018,Milky Way,43,Spain,Flood,0
06-01-2019,Milky Way,7,Mongolia,Earthquake,16
04-12-2018,Sombrero,,South Korea,,191
11-04-2019,Sombrero,,New Zealand,,0
30-09-2017,Milky Way,270,UK,Earthquake,0
28-03-2018,Milky Way,70,North Korea,Volcano,14
09-11-2017,Milky Way,263,France,Flood,0
28-10-2017,Milky Way,104,Pakistan,Flood,7
19-09-2018,Milky Way,7,Mongolia,Earthquake,50
20-06-2019,Milky Way,64,Bangladesh,Flood,39
21-07-2017,Milky Way,8,Mongolia,Earthquake,20
15-04-2018,Milky Way,260,Spain,Flood,0
09-05-2017,Sombrero,,Pakistan,,0
24-07-2018,Sombrero,,Bangladesh,,3013
27-05-2018,Milky Way,250,Japan,Volcano,0
04-12-2017,Sombrero,,Singapore,,471
06-07-2019,Sombrero,,Bangladesh,,709
07-04-2019,Milky Way,17,France,Flood,11
30-09-2017,Milky Way,21,North Korea,Volcano,156
04-12-2017,Milky Way,18,North Korea,Volcano,62
26-05-2017,Milky Way,84,USA,BushFIre,0
21-02-2019,Sombrero,,Spain,,10773
12-02-2018,Milky Way,111,France,Flood,0
16-09-2017,Milky Way,74,North Korea,Volcano,57
19-02-2018,Milky Way,14,UK,Earthquake,0
04-08-2018,Milky Way,207,Japan,Volcano,8
06-05-2019,Milky Way,77,North Korea,Volcano,45
25-04-2017,Milky Way,261,China,Landslide,0
12-04-2018,Milky Way,137,North Korea,Volcano,48
31-03-2019,Milky Way,117,North Korea,Volcano,29
18-12-2018,Milky Way,1,Mongolia,Earthquake,103
11-06-2018,Milky Way,79,Germany,Earthquake,50
27-09-2017,Milky Way,5,Bangladesh,Flood,219
22-12-2018,Sombrero,,Bangladesh,,3666
13-01-2019,Milky Way,15,New Zealand,Landslide,45
13-04-2018,Milky Way,8,Mongolia,Earthquake,53
17-08-2017,Milky Way,271,China,Landslide,0
03-03-2019,Milky Way,121,Bangladesh,Flood,0
09-06-2019,Milky Way,7,Mongolia,Earthquake,23
02-04-2019,Milky Way,48,Australia,Flood,58
19-07-2017,Milky Way,72,New Zealand,Landslide,14
19-11-2017,Milky Way,103,Singapore,Earthquake,49
08-06-2017,Milky Way,68,Japan,Volcano,18
15-11-2017,Milky Way,269,UK,Earthquake,0
17-05-2019,Milky Way,251,Malaysia,Earthquake,35
01-10-2017,Milky Way,255,India,Earthquake,0
10-02-2018,Sombrero,,South Korea,,529
05-02-2018,Milky Way,159,Singapore,Earthquake,0
12-02-2018,Milky Way,265,France,Flood,0
06-05-2018,Milky Way,136,Spain,Flood,13
10-06-2019,Sombrero,,UK,,150
29-05-2018,Sombrero,,South Korea,,282
04-05-2018,Sombrero,,UK,,9
26-01-2018,Milky Way,29,Mongolia,Earthquake,16
13-08-2018,Milky Way,254,India,Earthquake,29
17-01-2019,Sombrero,,Japan,,619
20-02-2018,Sombrero,,New Zealand,,0
05-04-2019,Milky Way,69,Spain,Flood,14
23-06-2018,Milky Way,72,New Zealand,Landslide,12
16-09-2017,Milky Way,77,North Korea,Volcano,17
04-04-2019,Milky Way,19,North Korea,Volcano,223
02-07-2018,Milky Way,258,China,Landslide,3
06-08-2018,Milky Way,42,Mongolia,Earthquake,13
26-11-2018,Milky Way,271,China,Landslide,0
02-09-2018,Milky Way,121,Bangladesh,Flood,0
15-01-2019,Milky Way,121,Bangladesh,Flood,7
20-03-2018,Sombrero,,Singapore,,2814
29-07-2018,Milky Way,263,France,Flood,0
17-10-2018,Milky Way,42,Mongolia,Earthquake,40
31-08-2018,Sombrero,,Australia,,130
18-04-2019,Milky Way,136,Spain,Flood,2
26-10-2017,Milky Way,100,UK,Earthquake,0
26-03-2019,Milky Way,66,France,Flood,20
05-05-2018,Milky Way,137,North Korea,Volcano,26
21-06-2019,Milky Way,67,Japan,Volcano,119
25-06-2018,Milky Way,111,France,Flood,0
19-11-2017,Milky Way,202,Germany,Earthquake,24
29-07-2017,Milky Way,18,North Korea,Volcano,39
27-02-2018,Milky Way,261,China,Landslide,0
20-12-2017,Milky Way,271,China,Landslide,0
